,invoice_date,product,region,retailer,sales_method,state,price_per_unit,total_sales,units_sold,year,month
1487,2021-01-17,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,35,1050,30,2021,1
1488,2021-10-11,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,35,1138,33,2021,10
1489,2021-10-06,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,35,1138,33,2021,10
1490,2021-02-17,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,40,800,20,2021,2
1491,2021-11-05,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,40,1000,25,2021,11
1492,2021-10-08,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,45,1350,30,2021,10
1493,2021-09-12,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,50,2000,40,2021,9
1494,2021-09-07,Men's Athletic Footwear,Midwest,West Gear,0,Indiana,50,1500,30,2021,9
1495,2021-03-02,Men's Athletic Footwear,Midwest,West Gear,0,Iowa,30,450,15,2021,3
1496,2021-03-01,Men's Athletic Footwear,Midwest,West Gear,0,Iowa,30,750,25,2021,3
1497,2021-06-11,Men's Athletic Footwear,Midwest,West Gear,0,Iowa,35,963,28,2021,6
1498,2021-05-12,Men's Athletic Footwear,Midwest,West Gear,0,Iowa,50,1625,33,2021,5
1499,2021-11-02,Men's Athletic Footwear,Midwest,West Gear,0,Missouri,25,938,38,2021,11
1500,2021-11-01,Men's Athletic Footwear,Midwest,West Gear,0,Missouri,25,1188,48,2021,11
1501,2021-03-04,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,20,300,15,2021,3
1502,2021-02-03,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,20,350,18,2021,2
1503,2021-04-09,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,30,750,25,2021,4
1504,2021-03-06,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,30,900,30,2021,3
1505,2021-03-10,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,788,23,2021,3
1506,2021-03-11,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,1050,30,2021,3
1507,2021-04-05,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,40,800,20,2021,4
1508,2021-02-07,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,45,1350,30,2021,2
1509,2021-03-08,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,45,1350,30,2021,3
1510,2021-02-12,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,50,1750,35,2021,2
1511,2021-10-02,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,700,20,2021,10
1512,2021-10-01,Men's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,1050,30,2021,10
1513,2021-10-04,Men's Street Footwear,Midwest,West Gear,0,Indiana,25,1250,50,2021,10
1514,2021-09-03,Men's Street Footwear,Midwest,West Gear,0,Indiana,25,1300,52,2021,9
1515,2021-11-09,Men's Street Footwear,Midwest,West Gear,0,Indiana,35,1663,48,2021,11
1516,2021-01-17,Men's Street Footwear,Midwest,West Gear,0,Indiana,35,1750,50,2021,1
1517,2021-02-17,Men's Street Footwear,Midwest,West Gear,0,Indiana,35,1925,55,2021,2
1518,2021-10-06,Men's Street Footwear,Midwest,West Gear,0,Indiana,40,2300,58,2021,10
1519,2021-10-10,Men's Street Footwear,Midwest,West Gear,0,Indiana,45,1800,40,2021,10
1520,2021-10-11,Men's Street Footwear,Midwest,West Gear,0,Indiana,45,1913,43,2021,10
1521,2021-10-08,Men's Street Footwear,Midwest,West Gear,0,Indiana,50,2625,53,2021,10
1522,2021-09-07,Men's Street Footwear,Midwest,West Gear,0,Indiana,55,3025,55,2021,9
1523,2021-11-05,Men's Street Footwear,Midwest,West Gear,0,Indiana,60,3270,55,2021,11
1524,2021-09-12,Men's Street Footwear,Midwest,West Gear,0,Indiana,60,3600,60,2021,9
1525,2021-03-01,Men's Street Footwear,Midwest,West Gear,0,Iowa,30,1350,45,2021,3
1526,2021-03-02,Men's Street Footwear,Midwest,West Gear,0,Iowa,30,1500,50,2021,3
1527,2021-06-11,Men's Street Footwear,Midwest,West Gear,0,Iowa,45,1800,40,2021,6
1528,2021-05-12,Men's Street Footwear,Midwest,West Gear,0,Iowa,60,3150,53,2021,5
1529,2021-11-01,Men's Street Footwear,Midwest,West Gear,0,Missouri,25,1688,68,2021,11
1530,2021-11-02,Men's Street Footwear,Midwest,West Gear,0,Missouri,25,1813,73,2021,11
1531,2021-03-04,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,20,900,45,2021,3
1532,2021-02-03,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,20,940,47,2021,2
1533,2021-04-09,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,35,1663,48,2021,4
1534,2021-03-06,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,35,1925,55,2021,3
1535,2021-03-10,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,45,1688,38,2021,3
1536,2021-03-11,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,45,1800,40,2021,3
1537,2021-03-08,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,50,2625,53,2021,3
1538,2021-02-07,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,50,2750,55,2021,2
1539,2021-04-05,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,60,2970,50,2021,4
1540,2021-02-12,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,60,3300,55,2021,2
1541,2021-10-01,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,35,1750,50,2021,10
1542,2021-10-02,Men's Street Footwear,Midwest,West Gear,0,Wisconsin,35,1925,55,2021,10
1543,2021-10-02,Women's Apparel,Midwest,West Gear,0,Indiana,20,600,30,2021,10
1544,2021-09-03,Women's Apparel,Midwest,West Gear,0,Indiana,25,688,28,2021,9
1545,2021-01-17,Women's Apparel,Midwest,West Gear,0,Indiana,35,1050,30,2021,1
1546,2021-11-09,Women's Apparel,Midwest,West Gear,0,Indiana,40,900,23,2021,11
1547,2021-10-10,Women's Apparel,Midwest,West Gear,0,Indiana,50,1375,28,2021,10
1548,2021-10-04,Women's Apparel,Midwest,West Gear,0,Indiana,50,1375,28,2021,10
1549,2021-11-05,Women's Apparel,Midwest,West Gear,0,Indiana,55,1788,33,2021,11
1550,2021-10-08,Women's Apparel,Midwest,West Gear,0,Indiana,55,1925,35,2021,10
1551,2021-10-06,Women's Apparel,Midwest,West Gear,0,Indiana,60,1950,33,2021,10
1552,2021-09-07,Women's Apparel,Midwest,West Gear,0,Indiana,60,2250,38,2021,9
1553,2021-10-11,Women's Apparel,Midwest,West Gear,0,Indiana,65,2275,35,2021,10
1554,2021-09-12,Women's Apparel,Midwest,West Gear,0,Indiana,65,2600,40,2021,9
1555,2021-03-01,Women's Apparel,Midwest,West Gear,0,Iowa,30,750,25,2021,3
1556,2021-06-10,Women's Apparel,Midwest,West Gear,0,Iowa,50,1250,25,2021,6
1557,2021-06-11,Women's Apparel,Midwest,West Gear,0,Iowa,65,1788,28,2021,6
1558,2021-05-12,Women's Apparel,Midwest,West Gear,0,Iowa,65,2113,33,2021,5
1559,2021-11-01,Women's Apparel,Midwest,West Gear,0,Missouri,25,1188,48,2021,11
1560,2021-12-17,Women's Apparel,Midwest,West Gear,0,Missouri,50,2250,45,2021,12
1561,2021-03-02,Women's Apparel,Midwest,West Gear,0,Wisconsin,15,375,25,2021,3
1562,2021-02-03,Women's Apparel,Midwest,West Gear,0,Wisconsin,20,450,23,2021,2
1563,2021-10-01,Women's Apparel,Midwest,West Gear,0,Wisconsin,35,1050,30,2021,10
1564,2021-04-09,Women's Apparel,Midwest,West Gear,0,Wisconsin,40,800,20,2021,4
1565,2021-03-10,Women's Apparel,Midwest,West Gear,0,Wisconsin,50,1250,25,2021,3
1566,2021-04-05,Women's Apparel,Midwest,West Gear,0,Wisconsin,50,1500,30,2021,4
1567,2021-03-04,Women's Apparel,Midwest,West Gear,0,Wisconsin,50,1125,23,2021,3
1568,2021-03-06,Women's Apparel,Midwest,West Gear,0,Wisconsin,55,1788,33,2021,3
1569,2021-03-08,Women's Apparel,Midwest,West Gear,0,Wisconsin,55,1925,35,2021,3
1570,2021-02-07,Women's Apparel,Midwest,West Gear,0,Wisconsin,55,2063,38,2021,2
1571,2021-03-11,Women's Apparel,Midwest,West Gear,0,Wisconsin,65,1950,30,2021,3
1572,2021-02-12,Women's Apparel,Midwest,West Gear,0,Wisconsin,65,2275,35,2021,2
1573,2021-09-03,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,20,250,13,2021,9
1574,2021-10-04,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,20,250,13,2021,10
1575,2021-11-09,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,25,375,15,2021,11
1576,2021-10-02,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,30,375,13,2021,10
1577,2021-10-06,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,30,525,18,2021,10
1578,2021-10-10,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,35,525,15,2021,10
1579,2021-11-05,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,35,613,18,2021,11
1580,2021-10-11,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,35,963,28,2021,10
1581,2021-10-08,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,40,800,20,2021,10
1582,2021-09-07,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,45,788,18,2021,9
1583,2021-09-12,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,50,1500,30,2021,9
1584,2021-01-17,Women's Athletic Footwear,Midwest,West Gear,0,Indiana,30,450,15,2021,1
1585,2021-03-01,Women's Athletic Footwear,Midwest,West Gear,0,Iowa,25,250,10,2021,3
1586,2021-06-11,Women's Athletic Footwear,Midwest,West Gear,0,Iowa,35,700,20,2021,6
1587,2021-05-12,Women's Athletic Footwear,Midwest,West Gear,0,Iowa,50,1125,23,2021,5
1588,2021-11-01,Women's Athletic Footwear,Midwest,West Gear,0,Missouri,20,650,33,2021,11
1589,2021-12-17,Women's Athletic Footwear,Midwest,West Gear,0,Missouri,35,1225,35,2021,12
1590,2021-02-03,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,15,113,8,2021,2
1591,2021-03-04,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,15,113,8,2021,3
1592,2021-03-02,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,25,188,8,2021,3
1593,2021-04-09,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,25,313,13,2021,4
1594,2021-03-06,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,25,438,18,2021,3
1595,2021-03-10,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,438,13,2021,3
1596,2021-04-05,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,525,15,2021,4
1597,2021-03-11,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,35,788,23,2021,3
1598,2021-02-07,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,40,700,18,2021,2
1599,2021-03-08,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,40,800,20,2021,3
1600,2021-02-12,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,50,1250,25,2021,2
1601,2021-10-01,Women's Athletic Footwear,Midwest,West Gear,0,Wisconsin,30,450,15,2021,10
1602,2021-10-04,Women's Street Footwear,Midwest,West Gear,0,Indiana,15,300,20,2021,10
1603,2021-09-03,Women's Street Footwear,Midwest,West Gear,0,Indiana,15,413,28,2021,9
1604,2021-11-09,Women's Street Footwear,Midwest,West Gear,0,Indiana,25,438,18,2021,11
1605,2021-10-06,Women's Street Footwear,Midwest,West Gear,0,Indiana,30,600,20,2021,10
1606,2021-10-10,Women's Street Footwear,Midwest,West Gear,0,Indiana,35,525,15,2021,10
1607,2021-11-05,Women's Street Footwear,Midwest,West Gear,0,Indiana,35,788,23,2021,11
1608,2021-10-11,Women's Street Footwear,Midwest,West Gear,0,Indiana,35,945,27,2021,10
1609,2021-10-08,Women's Street Footwear,Midwest,West Gear,0,Indiana,40,900,23,2021,10
1610,2021-09-07,Women's Street Footwear,Midwest,West Gear,0,Indiana,45,1013,23,2021,9
1611,2021-09-12,Women's Street Footwear,Midwest,West Gear,0,Indiana,50,1750,35,2021,9
1612,2021-01-17,Women's Street Footwear,Midwest,West Gear,0,Indiana,25,750,30,2021,1
1613,2021-02-17,Women's Street Footwear,Midwest,West Gear,0,Indiana,30,900,30,2021,2
1614,2021-03-02,Women's Street Footwear,Midwest,West Gear,0,Iowa,20,400,20,2021,3
1615,2021-03-01,Women's Street Footwear,Midwest,West Gear,0,Iowa,20,500,25,2021,3
1616,2021-06-11,Women's Street Footwear,Midwest,West Gear,0,Iowa,35,770,22,2021,6
1617,2021-05-12,Women's Street Footwear,Midwest,West Gear,0,Iowa,50,1375,28,2021,5
1618,2021-11-02,Women's Street Footwear,Midwest,West Gear,0,Missouri,15,638,43,2021,11
1619,2021-11-01,Women's Street Footwear,Midwest,West Gear,0,Missouri,15,713,48,2021,11
1620,2021-12-17,Women's Street Footwear,Midwest,West Gear,0,Missouri,35,1400,40,2021,12
1621,2021-03-04,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,10,150,15,2021,3
1622,2021-02-03,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,10,225,23,2021,2
1623,2021-04-09,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,25,375,15,2021,4
1624,2021-03-06,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,25,500,20,2021,3
1625,2021-03-10,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,35,438,13,2021,3
1626,2021-04-05,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,35,613,18,2021,4
1627,2021-03-11,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,35,858,25,2021,3
1628,2021-02-07,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,40,900,23,2021,2
1629,2021-03-08,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,40,900,23,2021,3
1630,2021-02-12,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,50,1500,30,2021,2
1631,2021-10-02,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,25,625,25,2021,10
1632,2021-10-01,Women's Street Footwear,Midwest,West Gear,0,Wisconsin,25,750,30,2021,10
1633,2021-11-14,Men's Apparel,Northeast,Amazon,0,Massachusetts,65,1625,25,2021,11
1634,2021-12-13,Men's Apparel,Northeast,Amazon,0,Massachusetts,65,1950,30,2021,12
1635,2021-01-14,Men's Apparel,Northeast,Amazon,0,Massachusetts,55,1238,23,2021,1
1636,2021-04-18,Men's Apparel,Northeast,Amazon,0,New Hampshire,60,1050,18,2021,4
1637,2021-03-17,Men's Apparel,Northeast,Amazon,0,New Hampshire,60,1200,20,2021,3
1638,2021-02-19,Men's Apparel,Northeast,Amazon,0,New Hampshire,60,1650,28,2021,2
1639,2021-05-17,Men's Apparel,Northeast,Amazon,0,New Hampshire,65,1950,30,2021,5
1640,2021-06-19,Men's Apparel,Northeast,Amazon,0,New Hampshire,65,2113,33,2021,6
1641,2021-01-21,Men's Apparel,Northeast,Amazon,0,Vermont,60,1350,23,2021,1
1642,2021-11-04,Men's Apparel,Northeast,Amazon,0,Vermont,55,825,15,2021,11
1643,2021-10-03,Men's Apparel,Northeast,Amazon,0,Vermont,55,963,18,2021,10
1644,2021-12-02,Men's Apparel,Northeast,Amazon,0,Vermont,55,1238,23,2021,12
1645,2021-10-09,Men's Apparel,Northeast,Amazon,0,Vermont,60,1200,20,2021,10
1646,2021-11-08,Men's Apparel,Northeast,Amazon,0,Vermont,60,1350,23,2021,11
1647,2021-10-05,Men's Apparel,Northeast,Amazon,0,Vermont,60,1650,28,2021,10
1648,2021-12-06,Men's Apparel,Northeast,Amazon,0,Vermont,60,1800,30,2021,12
1649,2021-10-07,Men's Apparel,Northeast,Amazon,0,Vermont,60,1950,33,2021,10
1650,2021-12-10,Men's Apparel,Northeast,Amazon,0,Vermont,70,1225,18,2021,12
1651,2021-11-11,Men's Apparel,Northeast,Amazon,0,Vermont,70,1925,28,2021,11
1652,2021-10-12,Men's Apparel,Northeast,Amazon,0,Vermont,70,2275,33,2021,10
1653,2021-11-14,Men's Athletic Footwear,Northeast,Amazon,0,Massachusetts,55,1650,30,2021,11
1654,2021-12-13,Men's Athletic Footwear,Northeast,Amazon,0,Massachusetts,55,2063,38,2021,12
1655,2021-12-02,Men's Athletic Footwear,Northeast,Amazon,0,Massachusetts,45,1013,23,2021,12
1656,2021-01-14,Men's Athletic Footwear,Northeast,Amazon,0,Massachusetts,45,1463,33,2021,1
1657,2021-04-18,Men's Athletic Footwear,Northeast,Amazon,0,New Hampshire,50,1250,25,2021,4
1658,2021-03-17,Men's Athletic Footwear,Northeast,Amazon,0,New Hampshire,50,1375,28,2021,3
1659,2021-05-17,Men's Athletic Footwear,Northeast,Amazon,0,New Hampshire,60,1800,30,2021,5
1660,2021-06-19,Men's Athletic Footwear,Northeast,Amazon,0,New Hampshire,60,2550,43,2021,6
1661,2021-02-19,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1250,25,2021,2
1662,2021-01-21,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1625,33,2021,1
1663,2021-11-04,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,45,1013,23,2021,11
1664,2021-10-03,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,45,1125,25,2021,10
1665,2021-10-05,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,55,1513,28,2021,10
1666,2021-10-09,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,55,1788,33,2021,10
1667,2021-12-06,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,55,2200,40,2021,12
1668,2021-10-07,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,55,2338,43,2021,10
1669,2021-11-08,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,55,2338,43,2021,11
1670,2021-12-10,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,60,1800,30,2021,12
1671,2021-10-12,Men's Athletic Footwear,Northeast,Amazon,0,Vermont,60,2400,40,2021,10
1672,2021-11-14,Men's Street Footwear,Northeast,Amazon,0,Massachusetts,65,2438,38,2021,11
1673,2021-12-13,Men's Street Footwear,Northeast,Amazon,0,Massachusetts,65,3738,58,2021,12
1674,2021-01-14,Men's Street Footwear,Northeast,Amazon,0,Massachusetts,45,2363,53,2021,1
1675,2021-12-02,Men's Street Footwear,Northeast,Amazon,0,Massachusetts,45,2588,58,2021,12
1676,2021-04-18,Men's Street Footwear,Northeast,Amazon,0,New Hampshire,50,2750,55,2021,4
1677,2021-03-17,Men's Street Footwear,Northeast,Amazon,0,New Hampshire,50,2850,57,2021,3
1678,2021-05-17,Men's Street Footwear,Northeast,Amazon,0,New Hampshire,65,3868,60,2021,5
1679,2021-06-19,Men's Street Footwear,Northeast,Amazon,0,New Hampshire,65,4388,68,2021,6
1680,2021-07-17,Men's Street Footwear,Northeast,Amazon,0,New Hampshire,65,4550,70,2021,7
1681,2021-01-21,Men's Street Footwear,Northeast,Amazon,0,Vermont,50,2625,53,2021,1
1682,2021-02-19,Men's Street Footwear,Northeast,Amazon,0,Vermont,50,3000,60,2021,2
1683,2021-11-04,Men's Street Footwear,Northeast,Amazon,0,Vermont,45,2363,53,2021,11
1684,2021-10-03,Men's Street Footwear,Northeast,Amazon,0,Vermont,45,2453,55,2021,10
1685,2021-10-09,Men's Street Footwear,Northeast,Amazon,0,Vermont,60,3150,53,2021,10
1686,2021-10-05,Men's Street Footwear,Northeast,Amazon,0,Vermont,60,3420,57,2021,10
1687,2021-12-06,Men's Street Footwear,Northeast,Amazon,0,Vermont,60,3900,65,2021,12
1688,2021-11-08,Men's Street Footwear,Northeast,Amazon,0,Vermont,60,3900,65,2021,11
1689,2021-10-07,Men's Street Footwear,Northeast,Amazon,0,Vermont,60,4050,68,2021,10
1690,2021-12-10,Men's Street Footwear,Northeast,Amazon,0,Vermont,65,3088,48,2021,12
1691,2021-10-12,Men's Street Footwear,Northeast,Amazon,0,Vermont,70,4200,60,2021,10
1692,2021-10-15,Women's Apparel,Northeast,Amazon,0,Massachusetts,70,1575,23,2021,10
1693,2021-11-14,Women's Apparel,Northeast,Amazon,0,Massachusetts,70,2450,35,2021,11
1694,2021-12-13,Women's Apparel,Northeast,Amazon,0,Massachusetts,70,2800,40,2021,12
1695,2021-01-14,Women's Apparel,Northeast,Amazon,0,Massachusetts,45,1463,33,2021,1
1696,2021-03-17,Women's Apparel,Northeast,Amazon,0,New Hampshire,50,1500,30,2021,3
1697,2021-04-18,Women's Apparel,Northeast,Amazon,0,New Hampshire,50,1625,33,2021,4
1698,2021-02-19,Women's Apparel,Northeast,Amazon,0,New Hampshire,50,1875,38,2021,2
1699,2021-05-17,Women's Apparel,Northeast,Amazon,0,New Hampshire,70,2975,43,2021,5
1700,2021-06-19,Women's Apparel,Northeast,Amazon,0,New Hampshire,70,3325,48,2021,6
1701,2021-01-21,Women's Apparel,Northeast,Amazon,0,Vermont,50,1625,33,2021,1
1702,2021-10-03,Women's Apparel,Northeast,Amazon,0,Vermont,45,1238,28,2021,10
1703,2021-11-04,Women's Apparel,Northeast,Amazon,0,Vermont,45,1350,30,2021,11
1704,2021-12-02,Women's Apparel,Northeast,Amazon,0,Vermont,45,1463,33,2021,12
1705,2021-10-09,Women's Apparel,Northeast,Amazon,0,Vermont,65,1950,30,2021,10
1706,2021-10-05,Women's Apparel,Northeast,Amazon,0,Vermont,65,2600,40,2021,10
1707,2021-11-08,Women's Apparel,Northeast,Amazon,0,Vermont,65,2600,40,2021,11
1708,2021-12-06,Women's Apparel,Northeast,Amazon,0,Vermont,65,2925,45,2021,12
1709,2021-10-07,Women's Apparel,Northeast,Amazon,0,Vermont,65,3250,50,2021,10
1710,2021-11-11,Women's Apparel,Northeast,Amazon,0,Vermont,75,2813,38,2021,11
1711,2021-10-12,Women's Apparel,Northeast,Amazon,0,Vermont,75,3188,43,2021,10
1712,2021-11-14,Women's Athletic Footwear,Northeast,Amazon,0,Massachusetts,55,1513,28,2021,11
1713,2021-12-13,Women's Athletic Footwear,Northeast,Amazon,0,Massachusetts,55,1650,30,2021,12
1714,2021-01-14,Women's Athletic Footwear,Northeast,Amazon,0,Massachusetts,40,700,18,2021,1
1715,2021-03-17,Women's Athletic Footwear,Northeast,Amazon,0,New Hampshire,45,675,15,2021,3
1716,2021-04-18,Women's Athletic Footwear,Northeast,Amazon,0,New Hampshire,45,788,18,2021,4
1717,2021-02-19,Women's Athletic Footwear,Northeast,Amazon,0,New Hampshire,45,900,20,2021,2
1718,2021-05-17,Women's Athletic Footwear,Northeast,Amazon,0,New Hampshire,55,1513,28,2021,5
1719,2021-06-19,Women's Athletic Footwear,Northeast,Amazon,0,New Hampshire,55,1788,33,2021,6
1720,2021-01-21,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,45,788,18,2021,1
1721,2021-10-03,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,40,500,13,2021,10
1722,2021-12-02,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,40,600,15,2021,12
1723,2021-11-04,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,40,600,15,2021,11
1724,2021-10-09,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1000,20,2021,10
1725,2021-10-05,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1250,25,2021,10
1726,2021-11-08,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1250,25,2021,11
1727,2021-12-06,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1500,30,2021,12
1728,2021-10-07,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,50,1500,30,2021,10
1729,2021-12-10,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,60,1050,18,2021,12
1730,2021-11-11,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,60,1800,30,2021,11
1731,2021-10-12,Women's Athletic Footwear,Northeast,Amazon,0,Vermont,60,1950,33,2021,10
1732,2021-11-14,Women's Street Footwear,Northeast,Amazon,0,Massachusetts,55,1623,30,2021,11
1733,2021-12-13,Women's Street Footwear,Northeast,Amazon,0,Massachusetts,55,1925,35,2021,12
1734,2021-12-02,Women's Street Footwear,Northeast,Amazon,0,Massachusetts,35,963,28,2021,12
1735,2021-01-14,Women's Street Footwear,Northeast,Amazon,0,Massachusetts,35,1138,33,2021,1
1736,2021-04-18,Women's Street Footwear,Northeast,Amazon,0,New Hampshire,40,1000,25,2021,4
1737,2021-03-17,Women's Street Footwear,Northeast,Amazon,0,New Hampshire,40,1200,30,2021,3
1738,2021-05-17,Women's Street Footwear,Northeast,Amazon,0,New Hampshire,55,1788,33,2021,5
